customer_id,customer_tier,region,plan,industry,monthly_revenue,mrr,arr,customer_since,churn_flag,renewal_date,account_age_days,usage_score,support_tickets,nps_score
CUS-000255,gold,EU,enterprise,manufacturing,4681,4681,56172,2024-09-29,false,2025-09-29,703,98,6,3
CUS-000256,platinum,LATAM,enterprise,healthcare,18407,18407,220884,2023-05-24,false,2024-05-24,1197,96,3,6
CUS-000257,silver,NA,enterprise,healthcare,1025,1025,12300,2023-04-22,false,2024-04-22,1229,33,7,5
CUS-000258,platinum,LATAM,enterprise,healthcare,6424,6424,77088,2024-11-06,false,2025-11-06,665,50,12,0
CUS-000259,bronze,EU,starter,media,55,55,660,2023-06-01,false,2024-06-01,1189,71,10,4
CUS-000260,silver,LATAM,professional,media,1028,1028,12336,2024-08-17,false,2025-08-17,746,93,13,7
CUS-000261,silver,APAC,professional,tech,1186,1186,14232,2024-10-21,false,2025-10-21,681,81,11,4
CUS-000262,gold,LATAM,starter,healthcare,3951,3951,47412,2023-05-15,false,2024-05-15,1207,43,1,7
CUS-000263,bronze,LATAM,unlimited,media,170,170,2040,2023-07-05,true,2024-07-05,1156,57,5,4
CUS-000264,bronze,EU,professional,tech,246,246,2952,2023-12-27,false,2024-12-27,980,43,3,5
CUS-000265,gold,NA,professional,tech,1018,1018,12216,2024-10-18,false,2025-10-18,685,66,4,0
CUS-000266,silver,APAC,enterprise,media,374,374,4488,2024-05-21,false,2025-05-21,835,37,12,5
CUS-000267,bronze,EU,unlimited,healthcare,133,133,1596,2024-12-14,false,2025-12-14,627,62,7,4
CUS-000268,silver,LATAM,enterprise,retail,371,371,4452,2024-06-25,false,2025-06-25,799,54,7,9
CUS-000269,silver,APAC,starter,healthcare,1193,1193,14316,2024-01-11,false,2025-01-11,965,81,0,6
CUS-000270,gold,LATAM,unlimited,manufacturing,2116,2116,25392,2024-01-10,true,2025-01-10,966,38,5,3
CUS-000271,platinum,APAC,professional,retail,20677,20677,248124,2023-06-03,false,2024-06-03,1188,95,1,1
CUS-000272,silver,APAC,professional,media,760,760,9120,2023-09-30,false,2024-09-30,1069,73,10,1
CUS-000273,gold,APAC,starter,healthcare,4759,4759,57108,2023-09-23,false,2024-09-23,1075,80,11,4
CUS-000274,gold,LATAM,unlimited,manufacturing,1738,1738,20856,2024-07-11,false,2025-07-11,783,36,10,3
CUS-000275,silver,APAC,enterprise,retail,671,671,8052,2023-04-30,false,2024-04-30,1221,96,12,6
CUS-000276,gold,EU,enterprise,tech,3564,3564,42768,2023-12-10,false,2024-12-10,998,84,13,9
CUS-000277,bronze,LATAM,starter,tech,158,158,1896,2023-03-11,false,2024-03-11,1271,43,1,2
CUS-000278,gold,APAC,enterprise,manufacturing,1194,1194,14328,2024-01-07,false,2025-01-07,969,86,14,9
CUS-000279,platinum,NA,unlimited,healthcare,20758,20758,249096,2023-04-20,false,2024-04-20,1231,42,3,1
CUS-000280,gold,EU,unlimited,media,2737,2737,32844,2024-06-30,false,2025-06-30,794,90,3,3
CUS-000281,gold,LATAM,unlimited,tech,2935,2935,35220,2024-10-25,false,2025-10-25,677,37,3,5
CUS-000282,platinum,LATAM,professional,manufacturing,7843,7843,94116,2023-05-09,false,2024-05-09,1213,95,5,7
CUS-000283,gold,LATAM,enterprise,manufacturing,4314,4314,51768,2023-09-30,false,2024-09-30,1068,72,9,4
CUS-000284,silver,APAC,starter,tech,899,899,10788,2023-08-20,false,2024-08-20,1109,91,12,2
CUS-000285,bronze,APAC,unlimited,finance,155,155,1860,2023-01-13,false,2024-01-13,1329,59,7,9
CUS-000286,bronze,LATAM,unlimited,finance,206,206,2472,2024-01-06,false,2025-01-06,970,34,5,8
CUS-000287,silver,LATAM,unlimited,healthcare,603,603,7236,2023-11-05,false,2024-11-05,1032,46,3,6
CUS-000288,bronze,EU,professional,media,54,54,648,2023-06-10,false,2024-06-10,1180,45,10,6
CUS-000289,platinum,EU,professional,healthcare,21895,21895,262740,2024-10-05,false,2025-10-05,698,67,3,4
CUS-000290,bronze,EU,professional,media,135,135,1620,2023-06-18,true,2024-06-18,1173,92,3,7
CUS-000291,gold,EU,enterprise,finance,1065,1065,12780,2023-08-28,false,2024-08-28,1101,56,15,3
CUS-000292,silver,NA,starter,tech,576,576,6912,2023-07-04,false,2024-07-04,1156,70,10,8
CUS-000293,silver,APAC,unlimited,media,1209,1209,14508,2024-02-12,false,2025-02-12,934,57,9,7
CUS-000294,silver,LATAM,enterprise,finance,1143,1143,13716,2023-03-06,false,2024-03-06,1276,86,1,7
CUS-000295,silver,APAC,starter,manufacturing,733,733,8796,2024-04-26,true,2025-04-26,859,86,14,9
CUS-000296,bronze,APAC,unlimited,manufacturing,200,200,2400,2024-10-06,false,2025-10-06,696,60,1,6
CUS-000297,platinum,NA,professional,healthcare,23998,23998,287976,2023-05-02,false,2024-05-02,1219,43,8,9
CUS-000298,platinum,NA,enterprise,finance,20155,20155,241860,2023-10-17,false,2024-10-17,1052,70,12,2
CUS-000299,silver,EU,professional,tech,1190,1190,14280,2024-08-04,false,2025-08-04,759,55,6,0
CUS-000300,gold,APAC,starter,retail,2398,2398,28776,2024-11-25,false,2025-11-25,647,89,4,2
CUS-000301,platinum,LATAM,enterprise,manufacturing,7064,7064,84768,2023-07-23,false,2024-07-23,1138,74,14,8
CUS-000302,gold,LATAM,starter,healthcare,4504,4504,54048,2024-05-30,true,2025-05-30,825,68,8,2
CUS-000303,platinum,NA,professional,healthcare,20503,20503,246036,2024-08-21,true,2025-08-21,742,67,11,1
CUS-000304,silver,LATAM,unlimited,manufacturing,284,284,3408,2024-07-13,false,2025-07-13,781,61,14,3
CUS-000305,silver,LATAM,starter,finance,1104,1104,13248,2023-05-21,false,2024-05-21,1200,66,1,0
CUS-000306,bronze,NA,professional,tech,233,233,2796,2023-05-01,true,2024-05-01,1220,63,10,5
CUS-000307,bronze,LATAM,unlimited,media,139,139,1668,2024-04-29,false,2025-04-29,856,51,2,9
CUS-000308,silver,LATAM,starter,retail,749,749,8988,2024-06-08,false,2025-06-08,816,72,12,8
CUS-000309,bronze,EU,professional,healthcare,130,130,1560,2023-05-11,false,2024-05-11,1210,67,0,5
CUS-000310,gold,LATAM,enterprise,tech,4559,4559,54708,2024-11-22,false,2025-11-22,649,76,4,9
CUS-000311,bronze,NA,professional,healthcare,97,97,1164,2023-10-05,true,2024-10-05,1064,80,8,5
CUS-000312,bronze,APAC,professional,healthcare,147,147,1764,2023-04-04,false,2024-04-04,1247,98,3,3
CUS-000313,platinum,LATAM,enterprise,media,13872,13872,166464,2023-03-03,false,2024-03-03,1279,57,2,2
CUS-000314,silver,EU,professional,retail,673,673,8076,2024-09-09,false,2025-09-09,723,57,9,1
CUS-000315,silver,EU,starter,media,281,281,3372,2023-02-04,false,2024-02-04,1306,81,11,3
CUS-000316,bronze,LATAM,professional,finance,69,69,828,2023-01-12,true,2024-01-12,1330,84,4,8
CUS-000317,gold,NA,unlimited,tech,4477,4477,53724,2023-12-22,false,2024-12-22,985,84,14,3
CUS-000318,bronze,EU,professional,media,94,94,1128,2024-03-02,false,2025-03-02,914,88,9,8
CUS-000319,gold,APAC,enterprise,manufacturing,2356,2356,28272,2023-07-20,true,2024-07-20,1141,81,3,4
CUS-000320,gold,APAC,enterprise,media,4830,4830,57960,2024-01-13,false,2025-01-13,964,69,9,1
CUS-000321,gold,APAC,starter,retail,4924,4924,59088,2023-06-15,false,2024-06-15,1176,35,0,7
CUS-000322,silver,LATAM,unlimited,media,1152,1152,13824,2024-08-12,true,2025-08-12,751,38,10,7
CUS-000323,gold,NA,starter,retail,4757,4757,57084,2023-02-13,false,2024-02-13,1297,96,3,10
CUS-000324,platinum,LATAM,starter,manufacturing,24905,24905,298860,2023-06-05,true,2024-06-05,1185,51,14,7
CUS-000325,gold,APAC,unlimited,manufacturing,3128,3128,37536,2023-06-17,false,2024-06-17,1173,32,14,8
CUS-000326,platinum,APAC,starter,retail,14302,14302,171624,2023-08-14,false,2024-08-14,1115,91,11,5
CUS-000327,platinum,EU,professional,healthcare,6962,6962,83544,2024-05-22,false,2025-05-22,833,71,14,9
CUS-000328,platinum,LATAM,professional,manufacturing,11055,11055,132660,2024-12-23,false,2025-12-23,619,94,4,7
CUS-000329,gold,APAC,starter,tech,1796,1796,21552,2024-09-24,false,2025-09-24,708,99,9,9
CUS-000330,bronze,APAC,unlimited,manufacturing,215,215,2580,2024-07-18,false,2025-07-18,776,75,6,1
CUS-000331,bronze,NA,professional,media,100,100,1200,2023-07-25,false,2024-07-25,1136,90,13,4
CUS-000332,bronze,APAC,starter,tech,178,178,2136,2024-01-18,false,2025-01-18,958,51,5,8
CUS-000333,silver,NA,professional,retail,609,609,7308,2024-12-03,false,2025-12-03,639,32,4,2
CUS-000334,platinum,EU,starter,retail,10596,10596,127152,2024-08-07,true,2025-08-07,756,39,5,8
CUS-000335,bronze,NA,unlimited,retail,229,229,2748,2023-04-03,false,2024-04-03,1248,52,10,9
CUS-000336,gold,NA,unlimited,manufacturing,1724,1724,20688,2024-09-05,false,2025-09-05,727,72,2,0
CUS-000337,platinum,NA,starter,media,7178,7178,86136,2024-02-15,true,2025-02-15,931,98,3,5
CUS-000338,bronze,EU,starter,retail,231,231,2772,2024-11-05,false,2025-11-05,667,47,1,4
CUS-000339,gold,EU,starter,media,2331,2331,27972,2024-07-19,true,2025-07-19,775,60,8,3
CUS-000340,gold,APAC,starter,media,2301,2301,27612,2024-05-17,false,2025-05-17,838,69,11,3
CUS-000341,platinum,NA,professional,healthcare,7681,7681,92172,2023-05-19,false,2024-05-19,1202,73,9,4
CUS-000342,gold,NA,professional,media,2219,2219,26628,2023-02-23,false,2024-02-23,1287,32,3,2
CUS-000343,platinum,NA,starter,healthcare,11772,11772,141264,2023-05-08,true,2024-05-08,1213,88,12,4
CUS-000344,platinum,APAC,unlimited,manufacturing,15099,15099,181188,2024-06-23,false,2025-06-23,801,78,8,1
CUS-000345,silver,LATAM,enterprise,media,1239,1239,14868,2024-02-27,false,2025-02-27,918,85,5,3
CUS-000346,gold,APAC,enterprise,media,1904,1904,22848,2023-08-20,false,2024-08-20,1109,54,13,3
CUS-000347,platinum,LATAM,enterprise,tech,21285,21285,255420,2023-07-23,false,2024-07-23,1137,37,5,7
CUS-000348,platinum,EU,starter,media,16070,16070,192840,2023-08-15,false,2024-08-15,1114,52,9,8
CUS-000349,silver,EU,professional,retail,1234,1234,14808,2024-07-14,false,2025-07-14,781,69,8,8
CUS-000350,silver,LATAM,enterprise,finance,322,322,3864,2023-09-24,true,2024-09-24,1075,78,6,10
CUS-000351,gold,APAC,professional,finance,4475,4475,53700,2024-10-27,false,2025-10-27,676,65,9,5
CUS-000352,gold,NA,starter,tech,4690,4690,56280,2023-09-05,false,2024-09-05,1094,82,4,6
CUS-000353,gold,LATAM,enterprise,retail,4255,4255,51060,2024-01-28,false,2025-01-28,949,89,0,2
CUS-000354,gold,NA,enterprise,tech,4423,4423,53076,2024-01-29,false,2025-01-29,947,37,3,0
CUS-000355,bronze,EU,starter,finance,131,131,1572,2023-04-14,false,2024-04-14,1237,92,0,9
CUS-000356,silver,EU,starter,tech,1101,1101,13212,2024-10-09,true,2025-10-09,693,53,9,5
CUS-000357,platinum,LATAM,starter,manufacturing,7631,7631,91572,2023-09-20,true,2024-09-20,1078,50,3,5
CUS-000358,bronze,LATAM,unlimited,manufacturing,182,182,2184,2024-09-21,false,2025-09-21,711,44,12,2
CUS-000359,bronze,NA,enterprise,tech,179,179,2148,2024-08-07,true,2025-08-07,757,85,8,9
CUS-000360,platinum,LATAM,professional,retail,21358,21358,256296,2023-06-04,false,2024-06-04,1186,65,12,3
CUS-000361,gold,LATAM,enterprise,healthcare,3276,3276,39312,2024-11-08,false,2025-11-08,663,52,1,10
CUS-000362,bronze,EU,enterprise,manufacturing,70,70,840,2024-03-19,false,2025-03-19,897,75,6,7
CUS-000363,platinum,APAC,starter,healthcare,15143,15143,181716,2024-02-15,false,2025-02-15,931,72,1,9
CUS-000364,bronze,NA,professional,finance,113,113,1356,2024-09-13,false,2025-09-13,719,66,12,5
CUS-000365,gold,LATAM,professional,finance,1925,1925,23100,2023-07-03,false,2024-07-03,1157,90,12,5
CUS-000366,silver,EU,enterprise,manufacturing,879,879,10548,2023-08-01,true,2024-08-01,1129,62,8,9
CUS-000367,platinum,APAC,enterprise,tech,17492,17492,209904,2024-08-08,false,2025-08-08,755,66,12,1
CUS-000368,platinum,LATAM,enterprise,manufacturing,16364,16364,196368,2024-02-09,false,2025-02-09,936,45,5,7
CUS-000369,silver,APAC,enterprise,tech,1065,1065,12780,2023-01-22,false,2024-01-22,1319,80,2,9
CUS-000370,bronze,APAC,unlimited,manufacturing,151,151,1812,2024-02-18,false,2025-02-18,927,66,3,4
CUS-000371,gold,APAC,enterprise,finance,2513,2513,30156,2023-07-24,true,2024-07-24,1137,93,10,7
CUS-000372,platinum,LATAM,unlimited,media,8543,8543,102516,2024-10-09,false,2025-10-09,693,52,15,9
CUS-000373,bronze,EU,starter,manufacturing,177,177,2124,2024-01-17,false,2025-01-17,959,100,8,3
CUS-000374,gold,EU,enterprise,finance,1975,1975,23700,2024-10-25,true,2025-10-25,677,40,7,7
CUS-000375,silver,NA,professional,retail,554,554,6648,2024-09-29,false,2025-09-29,704,41,12,3
CUS-000376,platinum,NA,unlimited,finance,7934,7934,95208,2024-08-12,false,2025-08-12,751,63,5,5
CUS-000377,silver,APAC,starter,retail,427,427,5124,2024-02-05,false,2025-02-05,940,90,12,4
CUS-000378,gold,LATAM,professional,media,1332,1332,15984,2023-04-26,true,2024-04-26,1225,80,4,6
CUS-000379,platinum,EU,unlimited,tech,7390,7390,88680,2023-12-09,false,2024-12-09,998,36,13,6
CUS-000380,silver,APAC,enterprise,media,371,371,4452,2024-12-10,false,2025-12-10,631,84,9,5
CUS-000381,platinum,NA,unlimited,tech,15472,15472,185664,2024-03-26,false,2025-03-26,890,43,6,7
CUS-000382,gold,NA,starter,retail,1073,1073,12876,2024-09-11,false,2025-09-11,722,54,9,5
CUS-000383,bronze,LATAM,unlimited,tech,177,177,2124,2024-09-30,false,2025-09-30,702,53,1,6
CUS-000384,platinum,EU,starter,manufacturing,16968,16968,203616,2024-02-01,false,2025-02-01,945,95,8,3
CUS-000385,gold,APAC,unlimited,retail,4883,4883,58596,2023-02-25,false,2024-02-25,1286,50,14,8
CUS-000386,silver,LATAM,professional,healthcare,885,885,10620,2023-01-31,false,2024-01-31,1310,60,7,9
CUS-000387,platinum,EU,professional,tech,12035,12035,144420,2023-01-28,false,2024-01-28,1313,66,13,9
CUS-000388,silver,EU,enterprise,tech,552,552,6624,2023-07-18,false,2024-07-18,1142,47,10,3
CUS-000389,platinum,LATAM,enterprise,tech,15575,15575,186900,2024-06-27,false,2025-06-27,798,82,7,8
CUS-000390,bronze,NA,unlimited,tech,111,111,1332,2024-08-05,false,2025-08-05,758,54,5,4
CUS-000391,bronze,LATAM,enterprise,media,139,139,1668,2024-12-22,false,2025-12-22,620,55,3,0
CUS-000392,platinum,EU,starter,healthcare,11692,11692,140304,2023-12-30,false,2024-12-30,978,37,15,4
CUS-000393,silver,LATAM,professional,tech,355,355,4260,2024-05-29,true,2025-05-29,826,83,10,6
CUS-000394,gold,LATAM,professional,retail,1423,1423,17076,2024-04-10,false,2025-04-10,876,41,3,8
CUS-000395,gold,APAC,unlimited,finance,2751,2751,33012,2023-06-13,false,2024-06-13,1178,38,7,3
CUS-000396,platinum,EU,professional,media,13969,13969,167628,2023-01-25,false,2024-01-25,1316,68,10,3
CUS-000397,platinum,NA,professional,retail,13444,13444,161328,2023-06-29,false,2024-06-29,1162,37,7,1
CUS-000398,gold,NA,enterprise,manufacturing,1156,1156,13872,2024-04-12,true,2025-04-12,873,71,6,5
CUS-000399,silver,APAC,professional,media,874,874,10488,2024-03-23,false,2025-03-23,893,68,13,0
CUS-000400,silver,LATAM,enterprise,healthcare,622,622,7464,2024-06-14,false,2025-06-14,810,44,5,5
CUS-000401,platinum,APAC,unlimited,manufacturing,20420,20420,245040,2024-10-12,true,2025-10-12,690,31,6,7
CUS-000402,silver,LATAM,starter,manufacturing,498,498,5976,2023-12-09,false,2024-12-09,999,33,7,5
CUS-000403,bronze,EU,starter,healthcare,187,187,2244,2023-06-21,false,2024-06-21,1169,53,11,5
CUS-000404,platinum,LATAM,enterprise,retail,10454,10454,125448,2024-08-22,false,2025-08-22,742,57,8,8
CUS-000405,bronze,EU,professional,manufacturing,189,189,2268,2023-11-21,false,2024-11-21,1017,35,13,0
CUS-000406,silver,EU,unlimited,media,331,331,3972,2024-09-22,false,2025-09-22,711,72,7,5
CUS-000407,platinum,EU,professional,healthcare,16279,16279,195348,2023-04-24,false,2024-04-24,1227,45,9,1
CUS-000408,gold,NA,starter,finance,3848,3848,46176,2023-10-19,true,2024-10-19,1049,79,0,3
CUS-000409,platinum,NA,enterprise,healthcare,16571,16571,198852,2023-06-02,true,2024-06-02,1189,65,14,6
CUS-000410,silver,NA,unlimited,tech,571,571,6852,2023-02-12,true,2024-02-12,1298,37,7,4
CUS-000411,gold,APAC,enterprise,manufacturing,3717,3717,44604,2023-01-19,false,2024-01-19,1322,33,12,4
CUS-000412,silver,EU,professional,finance,1092,1092,13104,2024-04-24,false,2025-04-24,861,91,6,5
CUS-000413,bronze,NA,enterprise,tech,68,68,816,2024-12-03,false,2025-12-03,639,53,8,9
CUS-000414,platinum,NA,starter,tech,16334,16334,196008,2023-01-16,false,2024-01-16,1325,62,1,0
CUS-000415,platinum,APAC,unlimited,healthcare,18949,18949,227388,2024-07-26,false,2025-07-26,768,49,9,9
CUS-000416,gold,NA,unlimited,manufacturing,3066,3066,36792,2024-10-28,true,2025-10-28,674,80,12,6
CUS-000417,bronze,EU,unlimited,media,190,190,2280,2023-02-18,false,2024-02-18,1292,42,12,2
CUS-000418,gold,LATAM,enterprise,healthcare,3118,3118,37416,2023-09-06,false,2024-09-06,1092,39,2,4
CUS-000419,bronze,LATAM,professional,retail,247,247,2964,2023-12-26,false,2024-12-26,981,62,6,3
CUS-000420,gold,EU,starter,media,4802,4802,57624,2024-05-19,false,2025-05-19,836,35,5,3
CUS-000421,gold,NA,starter,healthcare,1041,1041,12492,2024-08-23,false,2025-08-23,741,55,9,1
CUS-000422,silver,EU,starter,media,854,854,10248,2024-08-25,false,2025-08-25,739,85,9,5
CUS-000423,gold,NA,enterprise,finance,1354,1354,16248,2023-05-15,true,2024-05-15,1206,96,5,2
CUS-000424,silver,NA,professional,healthcare,828,828,9936,2024-06-19,false,2025-06-19,806,69,3,1
CUS-000425,gold,LATAM,starter,manufacturing,1757,1757,21084,2023-06-25,false,2024-06-25,1166,96,14,8
CUS-000426,bronze,EU,professional,finance,144,144,1728,2024-07-07,false,2025-07-07,787,63,5,9
CUS-000427,bronze,LATAM,enterprise,finance,172,172,2064,2024-02-29,false,2025-03-01,916,85,0,9
CUS-000428,bronze,LATAM,unlimited,healthcare,249,249,2988,2024-09-11,false,2025-09-11,721,46,1,9
CUS-000429,platinum,APAC,unlimited,tech,14141,14141,169692,2024-05-19,false,2025-05-19,837,68,14,7
CUS-000430,silver,APAC,professional,retail,1100,1100,13200,2023-09-14,false,2024-09-14,1085,72,9,10
CUS-000431,bronze,NA,unlimited,manufacturing,77,77,924,2024-07-26,false,2025-07-26,769,55,6,6
CUS-000432,platinum,APAC,professional,media,21320,21320,255840,2024-09-25,false,2025-09-25,707,54,8,9
CUS-000433,silver,APAC,enterprise,media,835,835,10020,2023-02-08,true,2024-02-08,1302,95,2,8
CUS-000434,gold,EU,enterprise,finance,2955,2955,35460,2024-09-12,false,2025-09-12,721,39,5,7
CUS-000435,silver,EU,enterprise,media,623,623,7476,2024-11-27,false,2025-11-27,644,34,3,4
CUS-000436,bronze,APAC,starter,finance,67,67,804,2023-08-21,true,2024-08-21,1109,33,8,10
CUS-000437,platinum,APAC,starter,tech,13322,13322,159864,2024-01-17,false,2025-01-17,959,39,7,2
CUS-000438,silver,APAC,professional,finance,1182,1182,14184,2023-03-16,false,2024-03-16,1266,69,7,6
CUS-000439,silver,NA,starter,manufacturing,689,689,8268,2024-10-12,false,2025-10-12,691,94,6,0
CUS-000440,gold,NA,unlimited,manufacturing,2419,2419,29028,2023-01-20,true,2024-01-20,1321,51,9,7
CUS-000441,silver,EU,unlimited,healthcare,931,931,11172,2024-05-05,false,2025-05-05,851,87,1,6
CUS-000442,bronze,NA,enterprise,media,200,200,2400,2023-08-22,false,2024-08-22,1107,43,9,1
CUS-000443,platinum,LATAM,professional,retail,14553,14553,174636,2023-10-12,false,2024-10-12,1056,94,12,7
CUS-000444,platinum,LATAM,professional,media,19640,19640,235680,2023-07-15,false,2024-07-15,1146,73,11,4
CUS-000445,platinum,APAC,starter,retail,24078,24078,288936,2023-02-11,false,2024-02-11,1299,66,4,4
CUS-000446,gold,NA,professional,media,3503,3503,42036,2023-04-26,false,2024-04-26,1226,40,6,3
CUS-000447,gold,APAC,enterprise,media,3032,3032,36384,2024-06-07,false,2025-06-07,817,36,13,9
CUS-000448,silver,NA,professional,manufacturing,496,496,5952,2024-06-14,true,2025-06-14,810,33,13,9
CUS-000449,gold,NA,professional,media,1941,1941,23292,2023-01-13,false,2024-01-13,1329,45,7,6
CUS-000450,gold,APAC,starter,tech,4585,4585,55020,2024-01-01,true,2025-01-01,975,70,0,8
CUS-000451,silver,APAC,starter,retail,1148,1148,13776,2023-07-24,false,2024-07-24,1136,96,13,3
CUS-000452,gold,NA,starter,finance,2477,2477,29724,2024-03-19,false,2025-03-19,897,61,4,1
CUS-000453,platinum,EU,professional,media,7643,7643,91716,2023-10-24,true,2024-10-24,1044,34,13,7
CUS-000454,bronze,NA,unlimited,finance,147,147,1764,2023-12-20,false,2024-12-20,988,50,14,5
CUS-000455,gold,APAC,unlimited,media,2038,2038,24456,2023-04-08,false,2024-04-08,1244,71,1,3
CUS-000456,gold,APAC,starter,tech,1558,1558,18696,2024-05-05,false,2025-05-05,851,80,15,7
CUS-000457,gold,LATAM,enterprise,manufacturing,1409,1409,16908,2023-05-23,false,2024-05-23,1198,78,13,6
CUS-000458,silver,LATAM,unlimited,finance,949,949,11388,2024-12-24,false,2025-12-24,617,85,4,1
CUS-000459,gold,EU,enterprise,finance,3033,3033,36396,2023-08-26,true,2024-08-26,1104,79,14,4
CUS-000460,silver,LATAM,unlimited,retail,811,811,9732,2023-03-03,false,2024-03-03,1280,70,5,4
CUS-000461,gold,NA,unlimited,media,4633,4633,55596,2024-04-25,false,2025-04-25,860,87,9,1
CUS-000462,silver,EU,starter,manufacturing,514,514,6168,2023-01-10,false,2024-01-10,1331,89,12,2
CUS-000463,platinum,APAC,starter,healthcare,9351,9351,112212,2023-06-16,false,2024-06-16,1174,60,13,3
CUS-000464,silver,LATAM,unlimited,manufacturing,788,788,9456,2024-12-04,false,2025-12-04,638,64,12,9
CUS-000465,silver,LATAM,starter,healthcare,642,642,7704,2023-12-22,false,2024-12-22,986,66,10,5
