transaction_id,customer_id,transaction_date,amount,type,region,flagged
TXN-00000407,CUS-089334,2025-12-03,999,subscription,APAC,false
TXN-00000408,CUS-042525,2026-04-15,19999,downgrade,NA,false
TXN-00000409,CUS-073879,2025-09-30,99999,downgrade,APAC,false
TXN-00000410,CUS-027618,2025-12-17,199,subscription,NA,false
TXN-00000411,CUS-086944,2025-11-04,49999,Add-on,APAC,false
TXN-00000412,CUS-023627,2026-03-29,99,subscription,NA,false
TXN-00000413,CUS-036780,2025-11-09,999,subscription,EU,false
TXN-00000414,CUS-073920,2026-05-10,4999,refund,NA,false
TXN-00000415,CUS-020044,2026-08-10,49999,downgrade,NA,false
TXN-00000416,CUS-047348,2025-12-16,19999,downgrade,APAC,false
TXN-00000417,CUS-051151,2026-06-28,999,subscription,NA,false
TXN-00000418,CUS-047575,2026-03-09,49999,refund,EU,false
TXN-00000419,CUS-081976,2025-11-27,4999,subscription,EU,false
TXN-00000420,CUS-044936,2025-10-27,199,Add-on,EU,false
TXN-00000421,CUS-011107,2026-07-10,199,Add-on,APAC,false
TXN-00000422,CUS-007016,2025-09-28,99999,downgrade,NA,false
TXN-00000423,CUS-022909,2026-08-23,499,downgrade,NA,false
TXN-00000424,CUS-085222,2026-08-02,1999,subscription,APAC,false
TXN-00000425,CUS-014074,2026-03-09,499,Add-on,NA,false
TXN-00000426,CUS-042558,2025-10-02,1999,subscription,APAC,false
TXN-00000427,CUS-007708,2025-11-12,99999,downgrade,NA,false
TXN-00000428,CUS-080245,2026-08-10,999,Add-on,APAC,false
TXN-00000429,CUS-093218,2026-03-24,499,refund,NA,false
TXN-00000430,CUS-025604,2026-01-07,9999,Add-on,APAC,false
TXN-00000431,CUS-042868,2025-11-06,49999,upgrade,NA,false
TXN-00000432,CUS-092826,2026-08-02,19999,refund,APAC,false
TXN-00000433,CUS-002060,2025-09-22,99,downgrade,NA,false
TXN-00000434,CUS-022268,2026-06-19,99,refund,EU,false
TXN-00000435,CUS-059120,2026-02-16,4999,downgrade,NA,false
TXN-00000436,CUS-069651,2025-11-29,499,subscription,NA,false
TXN-00000437,CUS-052330,2025-12-27,499,refund,NA,false
TXN-00000438,CUS-099140,2026-05-22,999,downgrade,EU,false
TXN-00000439,CUS-036345,2026-03-12,199,subscription,NA,false
TXN-00000440,CUS-053910,2025-12-17,99999,upgrade,APAC,false
TXN-00000441,CUS-002106,2026-06-08,9999,upgrade,NA,false
TXN-00000442,CUS-096519,2025-10-30,9999,upgrade,APAC,false
TXN-00000443,CUS-005004,2025-09-09,999,downgrade,APAC,false
TXN-00000444,CUS-032905,2025-12-01,9999,subscription,NA,false
TXN-00000445,CUS-001124,2026-04-07,99,Add-on,EU,false
TXN-00000446,CUS-053005,2026-06-28,9999,downgrade,APAC,false
TXN-00000447,CUS-097359,2026-03-18,999,downgrade,APAC,false
TXN-00000448,CUS-025123,2026-04-28,99,upgrade,APAC,false
TXN-00000449,CUS-032746,2026-03-31,99999,upgrade,EU,false
TXN-00000450,CUS-019102,2026-02-25,99,refund,NA,false
TXN-00000451,CUS-061800,2025-10-15,4999,refund,EU,false
TXN-00000452,CUS-037621,2025-09-10,199,downgrade,NA,false
TXN-00000453,CUS-014166,2026-08-20,499,downgrade,EU,false
TXN-00000454,CUS-043381,2026-02-11,4999,downgrade,NA,false
TXN-00000455,CUS-079918,2026-04-17,999,refund,EU,false
TXN-00000456,CUS-030126,2025-09-25,99,subscription,EU,false
TXN-00000457,CUS-081262,2025-11-13,4999,upgrade,EU,false
TXN-00000458,CUS-028088,2026-06-27,999,Add-on,APAC,false
TXN-00000459,CUS-050169,2026-02-02,99,upgrade,NA,false
TXN-00000460,CUS-023376,2026-02-06,19999,upgrade,NA,false
TXN-00000461,CUS-000837,2026-07-28,49999,subscription,EU,false
TXN-00000462,CUS-012654,2026-06-23,199,refund,EU,false
TXN-00000463,CUS-071148,2026-08-15,9999,downgrade,APAC,false
TXN-00000464,CUS-000520,2025-10-14,499,refund,NA,false
TXN-00000465,CUS-026775,2025-11-22,199,downgrade,APAC,false
TXN-00000466,CUS-083397,2026-03-23,499,upgrade,EU,false
TXN-00000467,CUS-049786,2026-09-01,99999,upgrade,EU,false
TXN-00000468,CUS-097017,2025-10-02,49999,downgrade,EU,false
TXN-00000469,CUS-079570,2026-05-02,999,refund,EU,false
TXN-00000470,CUS-077900,2026-01-27,19999,upgrade,APAC,false
TXN-00000471,CUS-081536,2026-03-12,199,Add-on,EU,false
TXN-00000472,CUS-004944,2026-01-10,499,refund,EU,false
TXN-00000473,CUS-078786,2026-03-16,99999,Add-on,EU,false
TXN-00000474,CUS-064070,2026-06-26,499,upgrade,NA,true
TXN-00000475,CUS-048548,2025-11-17,1999,subscription,EU,false
TXN-00000476,CUS-003564,2026-03-07,99999,refund,APAC,false
TXN-00000477,CUS-014085,2025-11-10,19999,refund,EU,false
TXN-00000478,CUS-017162,2026-07-01,1999,refund,NA,false
TXN-00000479,CUS-077933,2026-03-12,199,upgrade,APAC,false
TXN-00000480,CUS-036986,2025-10-04,99,upgrade,APAC,false
TXN-00000481,CUS-055587,2025-10-02,4999,refund,EU,false
TXN-00000482,CUS-069859,2025-09-25,49999,Add-on,EU,false
TXN-00000483,CUS-015482,2026-04-07,4999,upgrade,EU,false
TXN-00000484,CUS-061215,2025-10-25,19999,downgrade,EU,false
TXN-00000485,CUS-065436,2026-01-04,49999,Add-on,APAC,true
TXN-00000486,CUS-094649,2025-09-10,99999,subscription,NA,false
TXN-00000487,CUS-068521,2026-01-18,49999,refund,NA,false
TXN-00000488,CUS-082827,2026-01-02,99,downgrade,EU,false
TXN-00000489,CUS-097937,2025-09-22,999,upgrade,APAC,false
TXN-00000490,CUS-086208,2026-01-13,19999,subscription,APAC,false
TXN-00000491,CUS-020927,2026-07-30,9999,refund,APAC,false
TXN-00000492,CUS-004008,2026-06-19,199,Add-on,APAC,false
TXN-00000493,CUS-043266,2026-04-01,499,upgrade,APAC,false
TXN-00000494,CUS-000394,2026-06-14,199,upgrade,EU,false
TXN-00000495,CUS-045380,2026-07-04,19999,subscription,APAC,false
TXN-00000496,CUS-040282,2026-02-27,19999,subscription,NA,false
TXN-00000497,CUS-043689,2026-09-02,19999,subscription,NA,false
TXN-00000498,CUS-070169,2026-07-29,49999,subscription,NA,false
TXN-00000499,CUS-086115,2026-03-18,49999,upgrade,NA,false
TXN-00000500,CUS-060344,2026-01-19,4999,downgrade,NA,false
TXN-00000501,CUS-007514,2026-05-12,1999,upgrade,APAC,false
TXN-00000502,CUS-023060,2026-01-01,199,upgrade,NA,false
TXN-00000503,CUS-053423,2025-12-26,99999,downgrade,EU,false
TXN-00000504,CUS-078019,2026-04-22,99,downgrade,NA,false
TXN-00000505,CUS-091481,2026-02-02,4999,downgrade,EU,false
TXN-00000506,CUS-077211,2026-03-14,19999,refund,EU,false
TXN-00000507,CUS-009486,2026-01-26,999,Add-on,EU,false
TXN-00000508,CUS-091697,2025-09-23,99999,subscription,APAC,false
TXN-00000509,CUS-003100,2026-08-29,99999,subscription,NA,false
TXN-00000510,CUS-040254,2026-06-13,999,upgrade,NA,false
TXN-00000511,CUS-010049,2026-07-03,999,downgrade,NA,false
TXN-00000512,CUS-079203,2026-04-18,19999,refund,APAC,false
TXN-00000513,CUS-041271,2025-11-06,99,refund,NA,false
TXN-00000514,CUS-011762,2025-10-07,99,downgrade,APAC,false
TXN-00000515,CUS-067190,2025-12-18,199,downgrade,NA,false
TXN-00000516,CUS-030530,2026-02-17,4999,subscription,APAC,false
TXN-00000517,CUS-057247,2026-08-15,199,Add-on,NA,false
TXN-00000518,CUS-032629,2026-04-03,199,Add-on,NA,false
TXN-00000519,CUS-067087,2025-12-28,49999,refund,NA,false
TXN-00000520,CUS-035645,2026-03-13,9999,subscription,NA,false
TXN-00000521,CUS-051055,2025-09-16,999,upgrade,EU,false
TXN-00000522,CUS-045434,2026-01-28,49999,subscription,APAC,false
TXN-00000523,CUS-041834,2025-12-25,19999,refund,APAC,false
TXN-00000524,CUS-036600,2026-08-21,9999,downgrade,EU,false
TXN-00000525,CUS-060949,2026-01-31,1999,upgrade,APAC,false
TXN-00000526,CUS-043863,2026-05-27,99,refund,NA,false
TXN-00000527,CUS-088486,2026-06-07,49999,downgrade,EU,false
TXN-00000528,CUS-061022,2026-01-26,4999,Add-on,EU,false
TXN-00000529,CUS-012024,2026-01-09,999,subscription,EU,false
TXN-00000530,CUS-064766,2026-05-16,999,Add-on,NA,false
TXN-00000531,CUS-058317,2026-04-22,49999,downgrade,APAC,false
TXN-00000532,CUS-084952,2026-02-21,9999,subscription,APAC,true
TXN-00000533,CUS-099065,2026-08-14,1999,upgrade,APAC,false
TXN-00000534,CUS-073719,2026-02-23,49999,refund,APAC,false
TXN-00000535,CUS-090046,2025-11-09,99,refund,EU,false
TXN-00000536,CUS-030201,2026-07-27,49999,Add-on,EU,false
TXN-00000537,CUS-027611,2026-08-25,49999,Add-on,APAC,false
TXN-00000538,CUS-030625,2026-01-11,19999,subscription,NA,false
TXN-00000539,CUS-054895,2026-02-04,4999,upgrade,EU,false
TXN-00000540,CUS-013854,2026-06-16,999,refund,APAC,false
TXN-00000541,CUS-035384,2026-04-26,9999,upgrade,EU,false
TXN-00000542,CUS-076731,2026-07-09,19999,refund,EU,false
TXN-00000543,CUS-063315,2026-06-05,49999,upgrade,NA,false
TXN-00000544,CUS-050607,2026-01-11,49999,Add-on,NA,true
TXN-00000545,CUS-021740,2026-05-01,49999,refund,EU,false
TXN-00000546,CUS-004727,2025-10-29,99,refund,NA,false
TXN-00000547,CUS-086228,2025-09-26,199,subscription,NA,false
TXN-00000548,CUS-046728,2025-10-12,99,subscription,APAC,false
TXN-00000549,CUS-056326,2026-07-20,499,subscription,EU,false
TXN-00000550,CUS-077015,2026-01-31,199,upgrade,NA,false
TXN-00000551,CUS-021913,2026-03-02,19999,Add-on,NA,false
TXN-00000552,CUS-099635,2026-08-20,9999,subscription,NA,false
TXN-00000553,CUS-058755,2025-11-03,9999,downgrade,APAC,false
TXN-00000554,CUS-018030,2026-05-27,999,refund,EU,false
TXN-00000555,CUS-039010,2026-04-07,99999,upgrade,APAC,false
TXN-00000556,CUS-090581,2026-01-12,99999,upgrade,EU,false
TXN-00000557,CUS-039907,2026-03-11,199,Add-on,NA,false
TXN-00000558,CUS-066198,2026-04-10,999,downgrade,EU,false
TXN-00000559,CUS-062407,2026-05-03,499,subscription,EU,false
TXN-00000560,CUS-028148,2026-05-12,999,upgrade,EU,false
TXN-00000561,CUS-061310,2026-04-24,9999,refund,EU,false
TXN-00000562,CUS-003962,2026-04-11,1999,Add-on,EU,false
TXN-00000563,CUS-070866,2026-06-11,499,upgrade,EU,false
TXN-00000564,CUS-053724,2025-11-07,9999,upgrade,APAC,false
TXN-00000565,CUS-063127,2026-07-24,49999,Add-on,APAC,false
TXN-00000566,CUS-035263,2026-06-26,49999,upgrade,APAC,false
TXN-00000567,CUS-027079,2026-02-08,99999,downgrade,APAC,false
TXN-00000568,CUS-044086,2025-09-22,999,Add-on,EU,false
TXN-00000569,CUS-096827,2025-10-29,4999,subscription,NA,false
TXN-00000570,CUS-074252,2025-10-10,499,downgrade,APAC,false
TXN-00000571,CUS-035563,2025-12-26,99999,Add-on,APAC,false
TXN-00000572,CUS-040878,2026-03-24,9999,upgrade,NA,false
TXN-00000573,CUS-017657,2026-01-12,999,downgrade,APAC,false
TXN-00000574,CUS-054840,2025-09-23,99,Add-on,APAC,false
TXN-00000575,CUS-023573,2026-07-29,999,subscription,APAC,false
TXN-00000576,CUS-009184,2026-07-01,1999,subscription,EU,false
TXN-00000577,CUS-025775,2026-06-27,1999,Add-on,APAC,false
TXN-00000578,CUS-026278,2026-07-01,499,refund,EU,false
TXN-00000579,CUS-008056,2026-03-03,4999,subscription,APAC,false
TXN-00000580,CUS-014169,2026-05-30,499,refund,EU,false
TXN-00000581,CUS-021380,2025-12-17,4999,refund,NA,false
TXN-00000582,CUS-013160,2026-05-14,199,subscription,EU,false
TXN-00000583,CUS-044954,2026-04-14,999,refund,NA,false
TXN-00000584,CUS-002320,2026-02-22,99,upgrade,EU,false
TXN-00000585,CUS-024741,2025-09-26,4999,refund,APAC,true
TXN-00000586,CUS-071336,2025-10-15,99999,downgrade,NA,false
TXN-00000587,CUS-087447,2026-02-12,19999,refund,EU,false
TXN-00000588,CUS-002261,2025-10-05,9999,downgrade,EU,false
TXN-00000589,CUS-069963,2026-01-06,19999,upgrade,EU,false
TXN-00000590,CUS-061014,2026-04-11,9999,Add-on,EU,false
TXN-00000591,CUS-035579,2025-10-01,99,upgrade,NA,false
TXN-00000592,CUS-041803,2026-06-14,4999,refund,APAC,false
TXN-00000593,CUS-054232,2025-10-27,99,downgrade,NA,false
TXN-00000594,CUS-079470,2026-03-18,19999,refund,APAC,false
TXN-00000595,CUS-055493,2026-08-20,4999,upgrade,NA,false
TXN-00000596,CUS-006879,2025-10-15,4999,Add-on,APAC,false
TXN-00000597,CUS-049022,2025-10-20,99999,Add-on,EU,false
TXN-00000598,CUS-012457,2026-02-01,49999,upgrade,EU,false
TXN-00000599,CUS-043551,2026-08-05,49999,refund,EU,false
TXN-00000600,CUS-007110,2026-02-17,49999,upgrade,APAC,false
TXN-00000601,CUS-001900,2025-09-21,4999,subscription,NA,false
TXN-00000602,CUS-085269,2026-06-05,99999,subscription,NA,false
TXN-00000603,CUS-027216,2026-08-24,999,refund,APAC,false
TXN-00000604,CUS-021881,2026-04-16,99,Add-on,EU,false
TXN-00000605,CUS-089407,2026-02-21,4999,downgrade,NA,false
TXN-00000606,CUS-011376,2026-06-11,9999,downgrade,EU,false
TXN-00000607,CUS-093200,2025-11-18,49999,downgrade,APAC,false
TXN-00000608,CUS-012614,2026-08-03,199,subscription,NA,false
TXN-00000609,CUS-050766,2026-03-26,49999,downgrade,EU,false
TXN-00000610,CUS-051061,2026-04-13,99,upgrade,APAC,false
TXN-00000611,CUS-033147,2026-03-11,999,upgrade,APAC,false
TXN-00000612,CUS-016700,2025-12-30,999,downgrade,EU,false
TXN-00000613,CUS-000665,2025-11-10,9999,downgrade,NA,false
TXN-00000614,CUS-016744,2026-01-31,9999,refund,NA,false
TXN-00000615,CUS-029767,2026-02-03,999,refund,EU,false
TXN-00000616,CUS-058177,2025-10-18,1999,upgrade,APAC,false
TXN-00000617,CUS-065132,2026-04-27,99,refund,EU,false
TXN-00000618,CUS-035562,2026-01-13,9999,subscription,NA,false
TXN-00000619,CUS-001273,2025-10-17,9999,subscription,EU,false
TXN-00000620,CUS-098801,2026-04-02,499,refund,EU,false
TXN-00000621,CUS-072418,2025-11-21,19999,downgrade,APAC,false
TXN-00000622,CUS-059074,2026-08-01,9999,refund,APAC,false
TXN-00000623,CUS-072227,2026-02-26,19999,refund,NA,false
TXN-00000624,CUS-040242,2026-05-26,99,upgrade,APAC,false
TXN-00000625,CUS-062263,2026-01-13,99999,refund,NA,false
TXN-00000626,CUS-098027,2026-02-02,9999,subscription,NA,false
TXN-00000627,CUS-080676,2025-11-26,99,Add-on,APAC,false
TXN-00000628,CUS-017797,2026-02-19,99999,upgrade,APAC,false
TXN-00000629,CUS-004757,2025-10-18,99999,refund,EU,false
TXN-00000630,CUS-025164,2026-04-15,499,upgrade,EU,false
TXN-00000631,CUS-030845,2025-12-07,499,refund,NA,false
TXN-00000632,CUS-063011,2025-11-15,19999,subscription,EU,false
TXN-00000633,CUS-068175,2026-08-14,9999,Add-on,NA,false
TXN-00000634,CUS-036286,2026-03-16,4999,subscription,EU,false
TXN-00000635,CUS-001695,2026-05-11,99,Add-on,APAC,true
TXN-00000636,CUS-095715,2026-03-09,4999,refund,APAC,false
TXN-00000637,CUS-088750,2026-02-15,999,downgrade,APAC,false
TXN-00000638,CUS-044499,2026-01-26,9999,subscription,EU,false
TXN-00000639,CUS-011216,2026-03-06,1999,upgrade,APAC,false
TXN-00000640,CUS-039360,2026-02-08,999,downgrade,NA,false
TXN-00000641,CUS-067692,2026-03-11,999,subscription,NA,false
TXN-00000642,CUS-081850,2025-11-26,499,upgrade,EU,false
TXN-00000643,CUS-066076,2026-04-12,1999,downgrade,EU,false
TXN-00000644,CUS-089497,2026-03-31,999,Add-on,NA,false
TXN-00000645,CUS-022167,2026-03-18,99,downgrade,NA,true
TXN-00000646,CUS-046036,2026-02-20,9999,subscription,APAC,false
TXN-00000647,CUS-084846,2025-11-08,99999,refund,APAC,false
TXN-00000648,CUS-040278,2025-11-15,19999,upgrade,EU,false
TXN-00000649,CUS-057425,2025-11-03,99999,Add-on,APAC,false
TXN-00000650,CUS-092061,2026-07-27,4999,downgrade,NA,false
TXN-00000651,CUS-082602,2026-07-17,9999,upgrade,EU,false
TXN-00000652,CUS-056277,2026-06-15,999,downgrade,NA,false
TXN-00000653,CUS-091360,2026-02-07,19999,refund,EU,false
TXN-00000654,CUS-075683,2026-03-22,9999,downgrade,NA,false
TXN-00000655,CUS-006172,2025-10-25,4999,Add-on,NA,false
TXN-00000656,CUS-079767,2026-02-20,4999,downgrade,EU,false
TXN-00000657,CUS-000319,2026-01-12,499,refund,NA,false
TXN-00000658,CUS-060403,2025-12-31,1999,subscription,EU,false
TXN-00000659,CUS-025831,2026-02-06,9999,refund,EU,false
TXN-00000660,CUS-092049,2025-11-25,99,downgrade,APAC,false
TXN-00000661,CUS-004501,2026-04-30,1999,refund,NA,false
TXN-00000662,CUS-024692,2025-09-09,49999,subscription,APAC,false
TXN-00000663,CUS-075561,2026-02-06,499,subscription,APAC,false
TXN-00000664,CUS-024321,2026-05-14,199,upgrade,APAC,false
TXN-00000665,CUS-089106,2026-08-23,499,refund,APAC,false
TXN-00000666,CUS-032813,2026-01-16,4999,Add-on,NA,false
TXN-00000667,CUS-075178,2026-01-08,499,upgrade,EU,false
TXN-00000668,CUS-068715,2026-06-03,19999,downgrade,EU,false
TXN-00000669,CUS-086759,2025-10-24,99999,downgrade,EU,false
TXN-00000670,CUS-064752,2026-03-08,99,refund,APAC,false
TXN-00000671,CUS-050450,2026-01-23,499,refund,EU,false
TXN-00000672,CUS-021041,2025-11-07,99,refund,NA,false
TXN-00000673,CUS-015494,2025-12-07,9999,Add-on,NA,false
TXN-00000674,CUS-046938,2026-02-08,9999,refund,NA,false
TXN-00000675,CUS-097710,2025-10-22,499,downgrade,EU,false
TXN-00000676,CUS-046200,2025-11-12,99,subscription,NA,false
TXN-00000677,CUS-072773,2026-07-01,19999,refund,NA,false
TXN-00000678,CUS-058925,2026-08-21,9999,downgrade,EU,false
TXN-00000679,CUS-055237,2026-06-19,1999,refund,EU,false
TXN-00000680,CUS-017713,2026-01-19,4999,downgrade,NA,false
TXN-00000681,CUS-066490,2026-02-15,19999,downgrade,APAC,false
TXN-00000682,CUS-038655,2025-11-15,499,Add-on,NA,false
TXN-00000683,CUS-070506,2026-05-08,49999,downgrade,APAC,false
TXN-00000684,CUS-085335,2026-01-25,999,refund,APAC,false
TXN-00000685,CUS-013308,2026-01-01,19999,Add-on,NA,false
TXN-00000686,CUS-045974,2025-12-04,49999,Add-on,APAC,false
TXN-00000687,CUS-078617,2026-06-10,99999,subscription,NA,false
TXN-00000688,CUS-002102,2026-02-17,49999,subscription,EU,false
TXN-00000689,CUS-005200,2025-10-27,49999,upgrade,NA,false
TXN-00000690,CUS-011251,2025-11-29,19999,upgrade,APAC,false
TXN-00000691,CUS-051724,2025-12-03,4999,upgrade,APAC,false
TXN-00000692,CUS-074886,2026-07-27,999,downgrade,APAC,false
TXN-00000693,CUS-029239,2026-08-19,99,Add-on,EU,false
TXN-00000694,CUS-019431,2026-06-09,199,refund,EU,false
TXN-00000695,CUS-081235,2026-06-10,99,downgrade,APAC,false
TXN-00000696,CUS-055775,2026-01-04,49999,subscription,EU,true
TXN-00000697,CUS-049444,2025-12-09,1999,Add-on,NA,false
TXN-00000698,CUS-007420,2026-03-27,49999,subscription,EU,false
TXN-00000699,CUS-088761,2026-03-22,19999,downgrade,EU,false
TXN-00000700,CUS-045810,2026-08-23,99,downgrade,EU,true
TXN-00000701,CUS-014307,2026-06-14,99999,Add-on,EU,false
TXN-00000702,CUS-037133,2025-12-24,999,upgrade,EU,false
TXN-00000703,CUS-081796,2026-03-01,499,upgrade,APAC,false
TXN-00000704,CUS-041510,2025-09-05,19999,Add-on,EU,false
TXN-00000705,CUS-001746,2026-07-29,99,refund,APAC,false
TXN-00000706,CUS-038076,2025-12-24,9999,upgrade,NA,false
TXN-00000707,CUS-028635,2026-05-15,999,Add-on,APAC,false
TXN-00000708,CUS-000115,2026-06-10,999,subscription,NA,false
TXN-00000709,CUS-081886,2025-12-16,199,subscription,EU,false
TXN-00000710,CUS-075718,2026-01-07,999,upgrade,EU,false
TXN-00000711,CUS-050155,2026-01-11,99,upgrade,NA,false
TXN-00000712,CUS-032719,2026-05-31,499,upgrade,EU,false
TXN-00000713,CUS-073427,2025-09-22,4999,subscription,NA,false
TXN-00000714,CUS-038622,2026-05-28,4999,subscription,NA,false
TXN-00000715,CUS-054393,2025-12-27,19999,Add-on,APAC,false
TXN-00000716,CUS-037026,2025-10-30,1999,upgrade,EU,false
TXN-00000717,CUS-056443,2026-08-21,9999,subscription,EU,false
TXN-00000718,CUS-020875,2026-05-17,9999,upgrade,EU,false
TXN-00000719,CUS-001518,2025-10-11,999,refund,EU,false
TXN-00000720,CUS-091516,2026-02-25,19999,subscription,NA,false
TXN-00000721,CUS-024242,2026-08-01,199,refund,NA,false
TXN-00000722,CUS-060513,2025-12-20,4999,Add-on,EU,false
TXN-00000723,CUS-008200,2026-03-02,4999,refund,APAC,false
TXN-00000724,CUS-081340,2025-10-09,99999,Add-on,APAC,false
TXN-00000725,CUS-073450,2026-08-17,49999,Add-on,APAC,false
TXN-00000726,CUS-008947,2026-04-12,99,Add-on,APAC,false
TXN-00000727,CUS-098511,2026-07-03,1999,downgrade,APAC,false
TXN-00000728,CUS-017433,2026-02-08,49999,upgrade,APAC,false
TXN-00000729,CUS-036421,2026-01-03,49999,refund,NA,false
TXN-00000730,CUS-044938,2025-10-13,1999,downgrade,NA,false
TXN-00000731,CUS-034838,2026-06-29,49999,refund,APAC,false
TXN-00000732,CUS-047785,2025-10-07,199,upgrade,NA,false
TXN-00000733,CUS-013258,2026-07-17,19999,subscription,NA,false
TXN-00000734,CUS-068544,2025-09-13,99,subscription,EU,false
TXN-00000735,CUS-046736,2026-05-13,999,subscription,EU,false
TXN-00000736,CUS-013240,2026-06-10,999,downgrade,EU,false
TXN-00000737,CUS-074206,2025-12-16,99,refund,APAC,false
TXN-00000738,CUS-063304,2026-05-09,49999,upgrade,APAC,false
TXN-00000739,CUS-097058,2025-12-03,4999,upgrade,APAC,false
TXN-00000740,CUS-065681,2026-04-24,4999,Add-on,APAC,false
TXN-00000741,CUS-095585,2025-11-24,19999,upgrade,EU,false
TXN-00000742,CUS-093824,2026-03-01,199,upgrade,APAC,false
TXN-00000743,CUS-021162,2026-07-12,19999,subscription,NA,false
TXN-00000744,CUS-039040,2026-05-11,1999,upgrade,APAC,false
TXN-00000745,CUS-091092,2026-03-31,199,upgrade,APAC,false
TXN-00000746,CUS-021829,2026-04-02,199,upgrade,APAC,false
TXN-00000747,CUS-041989,2026-04-29,19999,refund,APAC,true
TXN-00000748,CUS-096036,2026-04-07,199,downgrade,EU,false
TXN-00000749,CUS-089860,2026-04-09,49999,downgrade,EU,false
TXN-00000750,CUS-020629,2026-09-01,499,downgrade,NA,false
TXN-00000751,CUS-011902,2026-03-04,1999,downgrade,APAC,false
TXN-00000752,CUS-056393,2026-07-23,499,Add-on,APAC,true
TXN-00000753,CUS-050944,2025-12-13,499,subscription,APAC,false
TXN-00000754,CUS-024823,2026-07-20,99999,upgrade,NA,false
TXN-00000755,CUS-007144,2026-03-31,4999,subscription,APAC,false
TXN-00000756,CUS-002435,2026-08-21,999,subscription,NA,false
TXN-00000757,CUS-004540,2026-01-27,999,refund,APAC,false
TXN-00000758,CUS-029427,2025-11-08,999,downgrade,NA,false
TXN-00000759,CUS-007190,2025-11-23,4999,Add-on,APAC,false
TXN-00000760,CUS-027888,2026-05-24,9999,subscription,APAC,false
TXN-00000761,CUS-078598,2025-10-06,49999,upgrade,NA,false
TXN-00000762,CUS-063178,2025-09-14,49999,refund,NA,false
TXN-00000763,CUS-056815,2025-09-04,499,refund,EU,false
TXN-00000764,CUS-016549,2025-11-05,19999,subscription,EU,true
TXN-00000765,CUS-087152,2026-04-03,19999,upgrade,APAC,false
TXN-00000766,CUS-010105,2026-07-22,49999,Add-on,EU,false
TXN-00000767,CUS-002816,2026-08-15,999,refund,NA,false
TXN-00000768,CUS-067966,2025-11-03,9999,refund,EU,false
TXN-00000769,CUS-087935,2026-02-20,99,subscription,NA,false
